x,y,street_count,geometry,out_degree,in_degree
104.0644346,30.6232374,3,POINT (104.0644346 30.6232374),2,1
104.0644769,30.6217898,3,POINT (104.0644769 30.6217898),1,2
104.0647097,30.6130719,3,POINT (104.0647097 30.6130719),2,1
104.0653725,30.5884106,4,POINT (104.0653725 30.5884106),2,2
104.0656842,30.5782459,4,POINT (104.0656842 30.5782459),2,2
104.0645615,30.6227013,3,POINT (104.0645615 30.6227013),2,1
104.0660187,30.6226409,3,POINT (104.0660187 30.6226409),1,2
104.0253517,30.6424781,5,POINT (104.0253517 30.6424781),3,3
104.1121286,30.7504055,4,POINT (104.1121286 30.7504055),3,3
104.1102077,30.740806,4,POINT (104.1102077 30.740806),3,3
104.100294,30.7147948,4,POINT (104.100294 30.7147948),3,3
104.083862,30.6898358,3,POINT (104.083862 30.6898358),2,2
104.080525,30.6847522,4,POINT (104.080525 30.6847522),2,2
104.0690996,30.6799019,4,POINT (104.0690996 30.6799019),2,2
104.0336018,30.6809746,4,POINT (104.0336018 30.6809746),3,3
104.0317815,30.6191067,4,POINT (104.0317815 30.6191067),2,2
104.0339744,30.6171946,4,POINT (104.0339744 30.6171946),3,3
104.0476443,30.6113323,3,POINT (104.0476443 30.6113323),2,1
104.0496633,30.6112841,3,POINT (104.0496633 30.6112841),1,2
104.0527536,30.6416688,4,POINT (104.0527536 30.6416688),3,3
104.0456023,30.6305255,3,POINT (104.0456023 30.6305255),2,1
104.0399539,30.6218874,4,POINT (104.0399539 30.6218874),2,3
104.0664771,30.6548869,4,POINT (104.0664771 30.6548869),2,2
104.0389028,30.6485626,4,POINT (104.0389028 30.6485626),3,3
104.0580855,30.6607276,4,POINT (104.0580855 30.6607276),2,2
104.0537838,30.65015,4,POINT (104.0537838 30.65015),3,3
104.0511678,30.6486908,3,POINT (104.0511678 30.6486908),2,1
104.0459662,30.644761,4,POINT (104.0459662 30.644761),4,4
104.0637659,30.6461432,4,POINT (104.0637659 30.6461432),2,2
104.0352027,30.6427844,3,POINT (104.0352027 30.6427844),2,2
104.0085951,30.6549461,3,POINT (104.0085951 30.6549461),2,2
103.9859147,30.6505147,3,POINT (103.9859147 30.6505147),1,2
104.0154053,30.6165495,3,POINT (104.0154053 30.6165495),2,1
104.0347608,30.6534113,3,POINT (104.0347608 30.6534113),2,2
104.0351017,30.6469123,4,POINT (104.0351017 30.6469123),4,4
104.0306897,30.6394678,3,POINT (104.0306897 30.6394678),2,2
104.0267045,30.6434755,4,POINT (104.0267045 30.6434755),4,4
104.035148,30.6456718,3,POINT (104.035148 30.6456718),3,3
104.0350235,30.6491419,4,POINT (104.0350235 30.6491419),4,4
104.0325831,30.6499932,3,POINT (104.0325831 30.6499932),3,3
104.0640236,30.6373168,3,POINT (104.0640236 30.6373168),2,2
104.0636071,30.6515841,3,POINT (104.0636071 30.6515841),2,2
104.0681138,30.6695736,4,POINT (104.0681138 30.6695736),2,2
104.0360035,30.6318966,3,POINT (104.0360035 30.6318966),2,2
104.0393042,30.6368504,4,POINT (104.0393042 30.6368504),4,4
104.0373735,30.6340423,4,POINT (104.0373735 30.6340423),3,3
104.0325038,30.6408847,4,POINT (104.0325038 30.6408847),2,2
104.0318293,30.6439497,4,POINT (104.0318293 30.6439497),3,3
104.0351525,30.6442419,3,POINT (104.0351525 30.6442419),3,3
104.0337578,30.639527,4,POINT (104.0337578 30.639527),3,3
104.0705385,30.6574171,3,POINT (104.0705385 30.6574171),2,2
104.0554865,30.6271927,4,POINT (104.0554865 30.6271927),3,3
104.0458255,30.6308703,3,POINT (104.0458255 30.6308703),1,2
104.0425565,30.6257631,3,POINT (104.0425565 30.6257631),1,2
104.042614,30.6259899,3,POINT (104.042614 30.6259899),2,1
104.0444735,30.628729,3,POINT (104.0444735 30.628729),2,1
104.0440144,30.6280198,3,POINT (104.0440144 30.6280198),1,2
104.044124,30.6280339,3,POINT (104.044124 30.6280339),2,1
104.0445255,30.627425,3,POINT (104.0445255 30.627425),1,2
104.0454194,30.6193901,4,POINT (104.0454194 30.6193901),3,3
104.0393748,30.6021117,4,POINT (104.0393748 30.6021117),2,2
104.0246429,30.5902154,3,POINT (104.0246429 30.5902154),2,1
104.0235501,30.5891115,3,POINT (104.0235501 30.5891115),0,2
104.0491371,30.628819,5,POINT (104.0491371 30.628819),3,3
104.0365362,30.6398782,4,POINT (104.0365362 30.6398782),4,4
104.1019833,30.7142235,1,POINT (104.1019833 30.7142235),1,1
104.0189264,30.6726129,4,POINT (104.0189264 30.6726129),2,2
104.0147844,30.6733326,4,POINT (104.0147844 30.6733326),3,3
103.9874411,30.676249,3,POINT (103.9874411 30.676249),1,2
103.9448107,30.6869769,3,POINT (103.9448107 30.6869769),2,2
103.9975716,30.6639395,4,POINT (103.9975716 30.6639395),3,3
104.0061901,30.6556568,3,POINT (104.0061901 30.6556568),2,2
104.0130367,30.6598101,3,POINT (104.0130367 30.6598101),3,3
104.0136054,30.6600432,3,POINT (104.0136054 30.6600432),3,3
104.0247668,30.6355523,4,POINT (104.0247668 30.6355523),2,2
104.0190227,30.6278888,4,POINT (104.0190227 30.6278888),2,2
104.0309081,30.6284597,3,POINT (104.0309081 30.6284597),3,3
104.0300841,30.626979,4,POINT (104.0300841 30.626979),4,4
104.035215,30.6243817,4,POINT (104.035215 30.6243817),3,3
104.0405524,30.6386619,3,POINT (104.0405524 30.6386619),3,3
104.05127,30.6107225,3,POINT (104.05127 30.6107225),2,1
104.0581568,30.6109798,4,POINT (104.0581568 30.6109798),2,2
104.0580414,30.605508,4,POINT (104.0580414 30.605508),2,2
104.064765,30.6049722,4,POINT (104.064765 30.6049722),2,2
104.0716645,30.6041957,4,POINT (104.0716645 30.6041957),3,3
104.074925,30.6039073,3,POINT (104.074925 30.6039073),2,1
104.0610629,30.6053771,4,POINT (104.0610629 30.6053771),2,2
104.0297587,30.6533948,3,POINT (104.0297587 30.6533948),1,2
104.0649955,30.6104989,3,POINT (104.0649955 30.6104989),2,1
104.0655961,30.6110831,3,POINT (104.0655961 30.6110831),2,1
104.0650528,30.6113766,3,POINT (104.0650528 30.6113766),1,2
104.0560663,30.6318753,4,POINT (104.0560663 30.6318753),3,3
104.0560448,30.6357558,4,POINT (104.0560448 30.6357558),2,3
104.0536959,30.6371346,4,POINT (104.0536959 30.6371346),4,4
104.0528762,30.6392966,3,POINT (104.0528762 30.6392966),3,3
104.055118,30.6405996,4,POINT (104.055118 30.6405996),4,4
104.0537434,30.6357119,3,POINT (104.0537434 30.6357119),2,2
104.0424329,30.6353697,4,POINT (104.0424329 30.6353697),4,4
104.0416295,30.6310739,4,POINT (104.0416295 30.6310739),3,3
104.0383204,30.6354119,3,POINT (104.0383204 30.6354119),3,3
104.0359509,30.63585,3,POINT (104.0359509 30.63585),2,2
104.0346801,30.6354842,3,POINT (104.0346801 30.6354842),3,3
104.0338325,30.6363058,3,POINT (104.0338325 30.6363058),3,3
104.03264,30.6374503,3,POINT (104.03264 30.6374503),3,3
104.0320195,30.6350412,3,POINT (104.0320195 30.6350412),2,2
104.031259,30.6364409,3,POINT (104.031259 30.6364409),2,2
104.0405312,30.6293899,3,POINT (104.0405312 30.6293899),2,2
104.0547898,30.6515057,4,POINT (104.0547898 30.6515057),2,2
104.0499609,30.6552756,4,POINT (104.0499609 30.6552756),2,2
104.0449995,30.6542064,3,POINT (104.0449995 30.6542064),2,2
104.038726,30.6541916,4,POINT (104.038726 30.6541916),2,2
104.0439956,30.6542059,3,POINT (104.0439956 30.6542059),2,2
104.0430271,30.656271,3,POINT (104.0430271 30.656271),3,3
104.0385706,30.6576345,4,POINT (104.0385706 30.6576345),3,3
104.0386485,30.655487,4,POINT (104.0386485 30.655487),3,3
104.0385173,30.6613052,4,POINT (104.0385173 30.6613052),2,2
104.0421375,30.660414,4,POINT (104.0421375 30.660414),2,2
104.0434653,30.6588648,3,POINT (104.0434653 30.6588648),2,2
104.0454615,30.6563426,3,POINT (104.0454615 30.6563426),2,2
104.0472307,30.6555978,3,POINT (104.0472307 30.6555978),2,2
104.0483283,30.6555102,3,POINT (104.0483283 30.6555102),2,2
104.0494374,30.6553681,3,POINT (104.0494374 30.6553681),1,2
104.0378505,30.6616026,3,POINT (104.0378505 30.6616026),2,2
104.0335468,30.6641191,4,POINT (104.0335468 30.6641191),3,2
104.0346167,30.65927,4,POINT (104.0346167 30.65927),3,3
104.0317297,30.6584676,4,POINT (104.0317297 30.6584676),4,4
104.0362036,30.6594274,4,POINT (104.0362036 30.6594274),4,4
104.0359622,30.6590167,1,POINT (104.0359622 30.6590167),1,1
104.0318404,30.6579373,4,POINT (104.0318404 30.6579373),3,4
104.0324485,30.6565756,3,POINT (104.0324485 30.6565756),3,3
104.0350781,30.6590098,4,POINT (104.0350781 30.6590098),3,3
104.0302386,30.657072,3,POINT (104.0302386 30.657072),2,2
104.0300297,30.6565405,3,POINT (104.0300297 30.6565405),3,3
104.0294623,30.6565114,3,POINT (104.0294623 30.6565114),3,2
104.0445345,30.6550435,3,POINT (104.0445345 30.6550435),3,3
104.0452373,30.6553527,3,POINT (104.0452373 30.6553527),3,3
104.026985,30.6285016,3,POINT (104.026985 30.6285016),3,3
104.0225239,30.6309832,4,POINT (104.0225239 30.6309832),3,3
104.0256893,30.6265201,4,POINT (104.0256893 30.6265201),4,4
104.027919,30.6267119,4,POINT (104.027919 30.6267119),4,4
104.0289088,30.6348201,4,POINT (104.0289088 30.6348201),4,4
104.0312341,30.6328885,4,POINT (104.0312341 30.6328885),4,4
104.0327326,30.6316225,3,POINT (104.0327326 30.6316225),3,3
104.0323669,30.6346513,3,POINT (104.0323669 30.6346513),2,2
104.0300996,30.6311301,4,POINT (104.0300996 30.6311301),4,4
104.029002,30.6293949,3,POINT (104.029002 30.6293949),3,3
104.03195,30.6302643,4,POINT (104.03195 30.6302643),3,3
104.0057912,30.6676816,4,POINT (104.0057912 30.6676816),2,2
104.0065909,30.6716888,3,POINT (104.0065909 30.6716888),2,2
104.0127503,30.6831492,4,POINT (104.0127503 30.6831492),3,3
104.0142262,30.6853114,4,POINT (104.0142262 30.6853114),3,3
104.0155061,30.6871124,4,POINT (104.0155061 30.6871124),3,3
104.0203038,30.6931789,4,POINT (104.0203038 30.6931789),3,3
104.0148961,30.6957094,3,POINT (104.0148961 30.6957094),3,3
104.0132767,30.6941036,4,POINT (104.0132767 30.6941036),3,3
104.0132396,30.6939791,4,POINT (104.0132396 30.6939791),3,3
104.0121255,30.6920931,4,POINT (104.0121255 30.6920931),4,4
104.0134637,30.6972337,4,POINT (104.0134637 30.6972337),4,4
104.0115051,30.6986649,4,POINT (104.0115051 30.6986649),4,4
104.0101535,30.6996109,3,POINT (104.0101535 30.6996109),3,3
104.0085632,30.6983279,3,POINT (104.0085632 30.6983279),2,2
104.0100832,30.696818,4,POINT (104.0100832 30.696818),3,3
104.0116969,30.6952785,3,POINT (104.0116969 30.6952785),2,2
104.018832,30.6983398,3,POINT (104.018832 30.6983398),3,3
104.019787,30.6989639,4,POINT (104.019787 30.6989639),3,3
104.0298776,30.690831,3,POINT (104.0298776 30.690831),2,2
104.0279263,30.6846032,4,POINT (104.0279263 30.6846032),2,2
104.0320272,30.6881473,3,POINT (104.0320272 30.6881473),2,2
104.0241766,30.6902361,4,POINT (104.0241766 30.6902361),4,4
104.0220553,30.6884916,4,POINT (104.0220553 30.6884916),3,3
104.0198448,30.6859113,4,POINT (104.0198448 30.6859113),4,4
104.0228033,30.6851455,3,POINT (104.0228033 30.6851455),3,3
104.0252154,30.686395,4,POINT (104.0252154 30.686395),3,3
104.0290688,30.6900145,3,POINT (104.0290688 30.6900145),3,3
104.0178008,30.6865564,4,POINT (104.0178008 30.6865564),4,4
104.0152933,30.6848201,3,POINT (104.0152933 30.6848201),3,3
104.0174281,30.683863,3,POINT (104.0174281 30.683863),3,3
104.0189945,30.6840198,3,POINT (104.0189945 30.6840198),3,3
103.995603,30.6692371,4,POINT (103.995603 30.6692371),2,2
103.9935574,30.6701348,4,POINT (103.9935574 30.6701348),2,2
103.9917425,30.6703755,4,POINT (103.9917425 30.6703755),3,3
103.9915708,30.6660397,4,POINT (103.9915708 30.6660397),3,3
103.9918826,30.6730939,4,POINT (103.9918826 30.6730939),4,4
103.9958402,30.6707546,4,POINT (103.9958402 30.6707546),3,3
103.9961566,30.672692,4,POINT (103.9961566 30.672692),3,3
103.9966989,30.6758552,5,POINT (103.9966989 30.6758552),3,3
104.001047,30.6681839,4,POINT (104.001047 30.6681839),3,3
104.0012821,30.6702808,3,POINT (104.0012821 30.6702808),3,3
104.0015513,30.672203,4,POINT (104.0015513 30.672203),4,4
104.0019942,30.6753112,4,POINT (104.0019942 30.6753112),2,3
103.9884603,30.6734613,4,POINT (103.9884603 30.6734613),4,4
103.9980361,30.6783878,4,POINT (103.9980361 30.6783878),3,3
103.9951126,30.6797302,4,POINT (103.9951126 30.6797302),2,2
103.9833259,30.685317,4,POINT (103.9833259 30.685317),2,2
103.9833049,30.6851554,5,POINT (103.9833049 30.6851554),3,3
103.9807796,30.6863206,3,POINT (103.9807796 30.6863206),1,2
103.979714,30.6872854,3,POINT (103.979714 30.6872854),2,1
104.0245084,30.6649095,3,POINT (104.0245084 30.6649095),2,2
104.026602,30.6650099,3,POINT (104.026602 30.6650099),2,2
104.0339205,30.6646233,3,POINT (104.0339205 30.6646233),2,2
104.027193,30.6714024,3,POINT (104.027193 30.6714024),2,2
104.0266892,30.6681975,4,POINT (104.0266892 30.6681975),4,4
104.0247579,30.671828,3,POINT (104.0247579 30.671828),2,2
104.022709,30.6719665,3,POINT (104.022709 30.6719665),2,2
104.0224139,30.6710236,3,POINT (104.0224139 30.6710236),3,3
104.0228128,30.6680348,3,POINT (104.0228128 30.6680348),3,3
104.0243571,30.6680373,4,POINT (104.0243571 30.6680373),4,4
104.021586,30.6635591,3,POINT (104.021586 30.6635591),2,2
104.0234792,30.6621038,4,POINT (104.0234792 30.6621038),2,3
104.023369,30.6615794,1,POINT (104.023369 30.6615794),1,1
104.0256422,30.6750277,3,POINT (104.0256422 30.6750277),3,3
104.0262043,30.6774502,5,POINT (104.0262043 30.6774502),4,4
104.02673,30.6797385,3,POINT (104.02673 30.6797385),3,3
104.0286719,30.6799138,3,POINT (104.0286719 30.6799138),3,2
104.0276313,30.682359,3,POINT (104.0276313 30.682359),3,3
104.0255391,30.680532,3,POINT (104.0255391 30.680532),3,3
104.0256357,30.6797108,3,POINT (104.0256357 30.6797108),3,3
104.0243778,30.6816107,4,POINT (104.0243778 30.6816107),3,3
104.0202498,30.6833924,4,POINT (104.0202498 30.6833924),4,4
104.0176183,30.6816758,4,POINT (104.0176183 30.6816758),4,4
104.0168168,30.6800614,3,POINT (104.0168168 30.6800614),3,3
104.0162377,30.6788556,3,POINT (104.0162377 30.6788556),3,3
104.0155011,30.6773692,4,POINT (104.0155011 30.6773692),4,4
104.0192985,30.6765073,4,POINT (104.0192985 30.6765073),3,3
104.0192358,30.6812881,3,POINT (104.0192358 30.6812881),3,3
104.0160613,30.6821391,4,POINT (104.0160613 30.6821391),4,4
104.01429,30.6826771,3,POINT (104.01429 30.6826771),3,3
104.0139493,30.6777315,3,POINT (104.0139493 30.6777315),3,3
104.012142,30.6781429,4,POINT (104.012142 30.6781429),4,4
104.0146921,30.6793219,4,POINT (104.0146921 30.6793219),4,4
104.0152882,30.6805552,4,POINT (104.0152882 30.6805552),4,4
104.0136087,30.6812517,3,POINT (104.0136087 30.6812517),3,3
104.0074959,30.6928658,4,POINT (104.0074959 30.6928658),4,4
104.016838,30.6752909,3,POINT (104.016838 30.6752909),3,3
104.0151573,30.6755748,4,POINT (104.0151573 30.6755748),4,4
104.053595,30.615053,3,POINT (104.053595 30.615053),2,2
104.0551858,30.614078,4,POINT (104.0551858 30.614078),2,2
104.0527616,30.6130056,3,POINT (104.0527616 30.6130056),3,3
104.0504333,30.6132099,3,POINT (104.0504333 30.6132099),3,3
104.0485838,30.6133648,3,POINT (104.0485838 30.6133648),3,3
104.0502162,30.6207392,3,POINT (104.0502162 30.6207392),2,2
104.0526152,30.6195942,3,POINT (104.0526152 30.6195942),2,2
104.0550592,30.6184302,4,POINT (104.0550592 30.6184302),3,2
104.0520443,30.6174952,3,POINT (104.0520443 30.6174952),2,3
104.0517222,30.6183134,3,POINT (104.0517222 30.6183134),2,2
104.0521665,30.6176195,3,POINT (104.0521665 30.6176195),3,1
104.0518622,30.6183153,3,POINT (104.0518622 30.6183153),2,3
104.0551265,30.6161942,3,POINT (104.0551265 30.6161942),2,2
104.0579485,30.614139,4,POINT (104.0579485 30.614139),3,3
104.0578544,30.6163087,4,POINT (104.0578544 30.6163087),4,4
104.0577578,30.6185154,3,POINT (104.0577578 30.6185154),3,3
104.0601471,30.6185517,4,POINT (104.0601471 30.6185517),4,4
104.0602255,30.6163733,4,POINT (104.0602255 30.6163733),2,4
104.0602898,30.6141905,3,POINT (104.0602898 30.6141905),2,1
104.0695575,30.614411,4,POINT (104.0695575 30.614411),4,4
104.0746674,30.6145203,3,POINT (104.0746674 30.6145203),2,2
104.0694316,30.6187748,4,POINT (104.0694316 30.6187748),4,4
104.0693233,30.6228836,4,POINT (104.0693233 30.6228836),3,2
104.0692001,30.6275335,4,POINT (104.0692001 30.6275335),4,4
104.0690668,30.631696,3,POINT (104.0690668 30.631696),3,3
104.0576728,30.627268,3,POINT (104.0576728 30.627268),3,3
104.0599036,30.6273133,4,POINT (104.0599036 30.6273133),4,4
104.07408,30.6276601,3,POINT (104.07408 30.6276601),2,2
104.0684058,30.6608005,4,POINT (104.0684058 30.6608005),2,2
104.0745755,30.6610925,3,POINT (104.0745755 30.6610925),2,2
104.0872423,30.6552907,4,POINT (104.0872423 30.6552907),3,3
104.1036283,30.6476681,5,POINT (104.1036283 30.6476681),3,4
104.0206718,30.5800691,3,POINT (104.0206718 30.5800691),1,2
104.0281361,30.580736,3,POINT (104.0281361 30.580736),1,1
104.0649299,30.6028465,3,POINT (104.0649299 30.6028465),2,1
104.0650777,30.598027,3,POINT (104.0650777 30.598027),1,2
104.0653157,30.5980893,3,POINT (104.0653157 30.5980893),2,1
104.0651694,30.6028489,3,POINT (104.0651694 30.6028489),1,2
103.993922,30.6358924,3,POINT (103.993922 30.6358924),2,1
104.013296,30.5851419,3,POINT (104.013296 30.5851419),1,2
104.0049913,30.5887718,3,POINT (104.0049913 30.5887718),2,1
104.0169911,30.5826183,3,POINT (104.0169911 30.5826183),1,1
104.0239838,30.589282,3,POINT (104.0239838 30.589282),2,0
104.0309434,30.5883723,3,POINT (104.0309434 30.5883723),2,1
104.0491211,30.5705035,3,POINT (104.0491211 30.5705035),2,1
104.0674082,30.5682777,3,POINT (104.0674082 30.5682777),1,2
104.073843,30.5685325,3,POINT (104.073843 30.5685325),2,1
104.098932,30.5711907,3,POINT (104.098932 30.5711907),1,2
104.1159725,30.5705566,3,POINT (104.1159725 30.5705566),2,1
104.1688292,30.581428,3,POINT (104.1688292 30.581428),2,1
104.2028631,30.6148854,3,POINT (104.2028631 30.6148854),1,2
104.2035586,30.6176086,3,POINT (104.2035586 30.6176086),1,2
104.1689987,30.581361,3,POINT (104.1689987 30.581361),0,1
104.2034862,30.6228612,3,POINT (104.2034862 30.6228612),2,1
104.2025153,30.6197669,3,POINT (104.2025153 30.6197669),1,1
104.2052364,30.6573232,3,POINT (104.2052364 30.6573232),2,1
104.2034671,30.6749248,3,POINT (104.2034671 30.6749248),1,0
104.1679408,30.7576177,3,POINT (104.1679408 30.7576177),1,0
104.1745406,30.7514058,3,POINT (104.1745406 30.7514058),1,2
104.1626644,30.7618643,3,POINT (104.1626644 30.7618643),2,1
104.1654002,30.7562173,3,POINT (104.1654002 30.7562173),1,2
104.166937,30.7555983,3,POINT (104.166937 30.7555983),1,1
104.1706484,30.7546013,3,POINT (104.1706484 30.7546013),1,1
104.1664624,30.7587357,3,POINT (104.1664624 30.7587357),1,1
104.1072047,30.7869622,3,POINT (104.1072047 30.7869622),1,1
104.1299236,30.7771333,3,POINT (104.1299236 30.7771333),1,2
104.1320633,30.7762997,3,POINT (104.1320633 30.7762997),1,2
104.1228753,30.7803434,3,POINT (104.1228753 30.7803434),2,1
104.1004583,30.7880654,3,POINT (104.1004583 30.7880654),1,1
104.0796102,30.7865885,3,POINT (104.0796102 30.7865885),1,2
104.0687059,30.7867273,3,POINT (104.0687059 30.7867273),2,1
104.0549688,30.7869276,3,POINT (104.0549688 30.7869276),1,2
104.0484455,30.7843296,4,POINT (104.0484455 30.7843296),2,1
103.9871398,30.6743268,3,POINT (103.9871398 30.6743268),2,1
103.9885935,30.6766898,3,POINT (103.9885935 30.6766898),2,1
103.9896669,30.6784199,3,POINT (103.9896669 30.6784199),1,2
104.026277,30.7134599,3,POINT (104.026277 30.7134599),1,2
104.0277017,30.714593,3,POINT (104.0277017 30.714593),2,1
104.0365363,30.7215845,3,POINT (104.0365363 30.7215845),2,1
103.9826534,30.6632959,3,POINT (103.9826534 30.6632959),1,2
103.9876671,30.6756113,3,POINT (103.9876671 30.6756113),2,1
104.0007721,30.7000954,3,POINT (104.0007721 30.7000954),1,2
104.0275532,30.7147716,3,POINT (104.0275532 30.7147716),1,2
104.0402564,30.7248504,3,POINT (104.0402564 30.7248504),2,1
104.0405993,30.7251072,3,POINT (104.0405993 30.7251072),1,2
103.9422391,30.6323059,3,POINT (103.9422391 30.6323059),2,1
104.057859,30.6032382,3,POINT (104.057859 30.6032382),2,1
104.0611294,30.603015,4,POINT (104.0611294 30.603015),3,3
104.0611646,30.6008042,3,POINT (104.0611646 30.6008042),2,1
104.0526933,30.7281725,3,POINT (104.0526933 30.7281725),1,2
104.0784655,30.6000742,3,POINT (104.0784655 30.6000742),1,2
104.0879162,30.5979735,3,POINT (104.0879162 30.5979735),1,2
104.0784395,30.6003105,3,POINT (104.0784395 30.6003105),2,1
104.1022522,30.5979729,3,POINT (104.1022522 30.5979729),1,2
104.1420488,30.6187222,3,POINT (104.1420488 30.6187222),2,1
104.1479942,30.6334112,3,POINT (104.1479942 30.6334112),1,2
104.1415835,30.6184413,3,POINT (104.1415835 30.6184413),1,2
104.1438433,30.6259287,3,POINT (104.1438433 30.6259287),1,2
104.1517435,30.6416473,3,POINT (104.1517435 30.6416473),2,1
104.1422077,30.6132527,3,POINT (104.1422077 30.6132527),2,1
104.1363343,30.6155486,3,POINT (104.1363343 30.6155486),1,2
104.1370364,30.6118324,3,POINT (104.1370364 30.6118324),2,1
104.1402655,30.6162374,3,POINT (104.1402655 30.6162374),1,2
104.14006,30.616234,3,POINT (104.14006 30.616234),2,1
104.1369073,30.6120185,3,POINT (104.1369073 30.6120185),1,2
104.1408754,30.6135783,3,POINT (104.1408754 30.6135783),2,1
104.1370987,30.6123467,3,POINT (104.1370987 30.6123467),1,2
104.1398754,30.6155414,3,POINT (104.1398754 30.6155414),1,2
104.1369894,30.6147559,3,POINT (104.1369894 30.6147559),2,1
104.1530998,30.6446203,3,POINT (104.1530998 30.6446203),2,1
104.1578364,30.6582091,3,POINT (104.1578364 30.6582091),2,1
104.1526403,30.6440118,3,POINT (104.1526403 30.6440118),1,2
104.1604049,30.6697504,3,POINT (104.1604049 30.6697504),1,2
104.1640537,30.6726056,3,POINT (104.1640537 30.6726056),1,2
104.1562009,30.6712499,3,POINT (104.1562009 30.6712499),2,1
104.1551565,30.6712062,3,POINT (104.1551565 30.6712062),1,2
104.1603632,30.6753929,3,POINT (104.1603632 30.6753929),1,2
104.1605951,30.6717623,3,POINT (104.1605951 30.6717623),1,2
104.1605391,30.6727546,3,POINT (104.1605391 30.6727546),2,1
104.160413,30.6693135,3,POINT (104.160413 30.6693135),1,2
104.1607547,30.6682293,4,POINT (104.1607547 30.6682293),2,2
104.1620331,30.6716589,3,POINT (104.1620331 30.6716589),1,2
104.1620363,30.6729547,3,POINT (104.1620363 30.6729547),2,1
104.159818,30.6735514,3,POINT (104.159818 30.6735514),2,1
104.1536307,30.7080432,3,POINT (104.1536307 30.7080432),2,1
104.1383958,30.7126415,3,POINT (104.1383958 30.7126415),1,2
104.1589296,30.6930406,3,POINT (104.1589296 30.6930406),2,1
104.1567906,30.70414,3,POINT (104.1567906 30.70414),2,1
104.1506481,30.709593,3,POINT (104.1506481 30.709593),2,1
104.1635416,30.7055616,4,POINT (104.1635416 30.7055616),2,2
104.1609887,30.7030236,4,POINT (104.1609887 30.7030236),2,2
104.1609132,30.7029369,6,POINT (104.1609132 30.7029369),4,2
104.159969,30.7013805,3,POINT (104.159969 30.7013805),2,1
104.1460642,30.686096,3,POINT (104.1460642 30.686096),2,1
104.1410198,30.6811225,3,POINT (104.1410198 30.6811225),2,1
104.139844,30.6799544,4,POINT (104.139844 30.6799544),3,3
104.1288119,30.717212,3,POINT (104.1288119 30.717212),2,1
104.1072392,30.7208021,4,POINT (104.1072392 30.7208021),2,2
104.1363895,30.7129321,3,POINT (104.1363895 30.7129321),1,2
104.0801371,30.7238807,3,POINT (104.0801371 30.7238807),2,1
104.0783959,30.7243151,3,POINT (104.0783959 30.7243151),1,2
104.1355702,30.717373,3,POINT (104.1355702 30.717373),2,1
104.1336623,30.7148214,3,POINT (104.1336623 30.7148214),1,2
104.1333108,30.7143495,3,POINT (104.1333108 30.7143495),2,1
104.1312513,30.7119699,3,POINT (104.1312513 30.7119699),1,2
104.1310677,30.7115477,3,POINT (104.1310677 30.7115477),2,1
104.1334618,30.714312,3,POINT (104.1334618 30.714312),1,2
104.1337921,30.7147495,3,POINT (104.1337921 30.7147495),2,1
104.1356226,30.7171714,3,POINT (104.1356226 30.7171714),1,2
104.0987927,30.7213101,3,POINT (104.0987927 30.7213101),2,1
104.1368449,30.7130414,3,POINT (104.1368449 30.7130414),2,1
104.1338611,30.7145474,3,POINT (104.1338611 30.7145474),1,2
104.1333178,30.7148493,3,POINT (104.1333178 30.7148493),2,1
104.1304855,30.7164317,3,POINT (104.1304855 30.7164317),1,2
104.1306914,30.7160607,3,POINT (104.1306914 30.7160607),2,1
104.1331911,30.7146481,3,POINT (104.1331911 30.7146481),1,2
104.1337315,30.7143541,3,POINT (104.1337315 30.7143541),2,1
104.1035426,30.7229197,3,POINT (104.1035426 30.7229197),2,1
104.1014663,30.7180408,3,POINT (104.1014663 30.7180408),1,2
104.0959847,30.7362936,1,POINT (104.0959847 30.7362936),1,1
104.1061932,30.7300026,3,POINT (104.1061932 30.7300026),2,2
104.099386,30.7290479,3,POINT (104.099386 30.7290479),2,2
104.099212,30.7290571,3,POINT (104.099212 30.7290571),2,2
104.0961013,30.729585,3,POINT (104.0961013 30.729585),3,3
104.0958666,30.7364826,3,POINT (104.0958666 30.7364826),3,3
104.0935394,30.7260613,3,POINT (104.0935394 30.7260613),3,3
104.087669,30.7241637,3,POINT (104.087669 30.7241637),3,3
104.0875951,30.7326358,3,POINT (104.0875951 30.7326358),3,3
103.9371442,30.6900964,3,POINT (103.9371442 30.6900964),2,1
103.9336615,30.6926199,3,POINT (103.9336615 30.6926199),2,1
103.9318987,30.6935182,3,POINT (103.9318987 30.6935182),1,1
103.9334829,30.6924164,3,POINT (103.9334829 30.6924164),1,2
103.9303569,30.6895122,3,POINT (103.9303569 30.6895122),2,1
103.9301031,30.6932931,3,POINT (103.9301031 30.6932931),2,1
103.9314528,30.6954764,3,POINT (103.9314528 30.6954764),1,1
104.0514839,30.7714132,4,POINT (104.0514839 30.7714132),3,3
104.0491424,30.7629834,4,POINT (104.0491424 30.7629834),3,3
104.053042,30.7587126,3,POINT (104.053042 30.7587126),1,2
104.043283,30.7482463,3,POINT (104.043283 30.7482463),2,2
104.0458419,30.7512107,4,POINT (104.0458419 30.7512107),3,3
104.0488422,30.7476633,3,POINT (104.0488422 30.7476633),3,3
